mean		sigma
0.499947	 1.62738
0.500113	 1.59232
0.494506	 5.20633
0.490054	 5.28039
0.500006	 1.64054
0.490017	 5.48212
0.489113	 5.50283
0.500094	 6.52737
0.498459	 3.71318
0.499851	 3.86743
0.499617	 3.83325
0.499266	 3.75011
0.499616	 3.84204
0.499154	 3.86315
0.499217	 3.73014
0.501477	 3.64746
0.499828	 1.69534
0.499818	 1.54968
0.499765	 6.04078
0.498151	 5.75662
0.500109	 1.51861
0.501142	 5.94581
 0.49121	 5.98319
0.500726	 7.16812
0.498966	 4.64038
0.498321	 4.57715
0.500747	 4.53204
0.499908	 4.45026
0.499057	 4.62833
0.504844	 5.05319
0.500019	 4.39309
 0.49921	 4.19055
0.499768	 1.68378
0.499981	 1.56112
0.500103	 4.77355
0.500191	 4.75507
0.499986	 1.52276
0.503884	 5.18751
0.499689	 4.90115
0.499808	 5.81904
0.497717	 3.41074
0.498939	 3.71341
 0.49714	 3.55332
 0.49951	 3.34805
0.497437	 3.46642
0.499795	 3.86238
 0.50031	  3.4396
0.500248	  3.4591
0.499945	 1.62883
 0.49996	  1.5758
0.499397	 4.29851
0.503468	 4.29635
0.500026	 1.52325
0.498379	 4.49184
0.504147	 4.38808
0.500176	 5.57158
 0.49846	 3.01223
 0.49658	 3.00555
0.497862	  2.8851
0.494356	 3.47678
0.496273	 3.12667
0.499081	 3.07404
0.499096	 2.85445
  0.4996	 3.09944
0.499949	 1.62934
0.499932	 1.57388
0.502195	 4.17716
0.500334	 4.37072
0.500051	 1.51496
0.496826	 4.40171
0.502319	 4.28094
0.500181	 5.50859
0.496368	 2.81557
0.497565	 2.90927
0.499442	 2.77702
0.500167	 2.91086
0.496814	 3.04284
 0.49753	 2.84724
0.499219	 2.66504
0.499949	 2.93422
0.499796	 1.63296
0.499942	 1.56972
0.500827	 4.17914
0.499831	 4.22281
0.499958	 1.51825
0.500569	 4.43606
0.502628	   4.256
0.499333	 5.36437
0.499901	 2.78128
0.497125	 2.79908
0.499317	 2.76065
0.496882	 2.90535
0.499095	 2.91208
0.498791	 3.14219
0.499844	 2.75525
 0.50055	 2.88956
0.500033	 1.67985
0.499441	 1.56293
0.498577	 4.24966
0.499837	 4.50494
0.500061	 1.51823
0.494853	 4.45693
 0.50228	 4.19749
0.500082	 5.73398
0.496439	 2.72756
0.495715	 2.90092
0.496368	 2.72038
0.495646	 2.86072
0.497869	 3.00209
0.494698	 2.99386
 0.49844	 2.67508
0.498777	 2.83273
0.499965	  1.6316
 0.49984	 1.57167
0.501521	 4.13666
0.502222	 4.28224
0.499991	  1.5163
0.498115	 4.42023
 0.50292	 4.27844
0.500457	 5.59527
0.497005	 2.87347
 0.49812	 2.74919
0.498224	  2.8093
0.496772	 3.07091
0.499109	 2.98084
 0.50064	 2.73957
0.500185	 2.59261
0.500451	 2.66853
0.500339	 1.63565
 0.50007	   1.576
0.504426	 4.29124
0.499776	 4.26274
