mean		sigma
0.500155	 1.62799
0.499969	 1.59447
0.495525	 5.23565
0.495063	 5.18302
0.499998	 1.64872
0.494538	 5.63478
0.498142	 5.25839
0.499917	 6.72396
 0.49907	 3.87906
0.499099	 4.06308
0.498488	 3.95143
0.497811	 3.82843
0.498373	 3.93928
0.498752	 3.73098
0.499577	 3.90557
0.499852	 3.62702
0.499943	 1.68044
0.499956	 1.53821
 0.49859	 5.91867
0.497707	 5.96514
0.499972	 1.51841
0.496261	 5.86596
0.499874	 5.66503
0.500036	 6.47582
0.501356	 4.24993
0.500514	 4.06104
0.500497	 4.10672
0.499069	 4.00102
0.499177	 4.14794
0.498016	 3.83205
0.501016	 3.94861
0.500431	  3.7884
0.499911	 1.69183
0.499951	 1.54659
0.499991	 4.77725
0.497725	 4.74543
0.499958	 1.51867
0.496506	 4.73815
0.502408	 4.68971
0.499703	 5.31758
0.499643	 3.25865
0.499402	 3.09811
0.499089	 3.07399
0.499922	 3.08086
0.499452	 3.14233
0.497967	 3.13824
0.500604	  3.0043
0.498491	 2.95264
0.500101	 1.62042
0.499701	 1.59315
0.496788	 4.49514
0.497869	 4.31247
0.499917	 1.52046
0.496628	 4.57101
0.498378	 4.43819
0.499399	 7.07348
0.497425	 2.90563
0.497119	 3.19505
0.497043	 2.95527
0.497812	 2.97789
0.497751	 3.39908
 0.49882	 2.88304
0.498906	 2.94989
0.499291	 2.88974
0.500025	 1.62995
0.500276	 1.59254
0.499718	 4.43822
0.503596	 4.30487
0.499982	  1.5151
0.498678	 4.84267
0.496006	 4.53475
0.499995	 8.77486
0.499223	 3.40598
0.499132	 3.01848
0.498689	 2.96118
0.499678	 3.16338
0.497612	 3.04113
0.499742	 3.13479
0.500287	 2.91072
0.499607	  2.7898
0.499862	 1.62603
0.499987	 1.59221
0.496734	 4.33049
0.496787	 4.35356
0.500016	 1.51678
0.496537	 4.62637
0.499043	 4.53583
0.500284	 5.97362
 0.49655	 3.71632
0.497116	 2.82224
0.496742	 2.88449
0.497715	 2.84777
0.497664	 3.01821
0.497465	 3.01153
0.498939	 2.88576
0.499123	 2.81517
 0.50033	 1.69452
 0.49994	 1.54747
0.502523	 4.31832
0.504449	 4.25388
0.500028	 1.51513
0.500503	 4.53112
0.503299	 4.34056
0.500143	 5.36825
  0.4988	 2.92869
0.498473	 2.90141
0.497495	 3.07714
0.498502	 3.17179
0.498359	 3.22115
0.496969	 2.96591
0.499797	 2.77258
0.499438	 2.73306
0.500048	 1.62273
0.500057	 1.59477
0.498494	 4.31439
0.501935	 4.21592
0.500005	 1.51907
 0.49822	  4.5797
0.497544	 4.29004
0.499808	 5.86736
0.498641	 2.86436
0.499642	 2.95673
0.498536	  3.0778
0.500126	 2.88522
0.498646	 3.17442
 0.49841	 2.84166
0.500339	 3.00971
0.500745	  2.7276
0.499746	 1.62735
0.499933	 1.59531
 0.50088	 4.22767
0.505373	 4.28236
0.499983	 1.51611
0.501162	 4.69195
 0.50202	  4.3291
0.499519	 5.56661
0.498619	 2.93558
0.498193	 2.94346
0.499559	 2.85794
0.498405	 2.99378
0.499227	 2.98033
0.497834	 3.13807
0.498979	 2.71638
0.498712	  2.7267
0.500083	 1.62272
0.500036	 1.59226
0.498154	 4.30044
0.501564	  4.4375
0.500015	 1.51475
0.500822	 4.47423
0.498526	 4.37735
0.499917	 5.35448
0.498499	 3.24816
0.497612	 3.04237
0.500248	 2.89875
0.499599	 2.88341
0.500162	 3.10723
0.500264	 3.31763
0.500615	 2.96213
0.500543	 2.69439
0.499808	 1.69438
0.500133	 1.54839
0.496929	 4.40307
0.501315	 4.34854
0.500024	 1.51673
0.501006	 4.46026
0.496398	 4.33869
0.500189	 6.24502
0.498305	 2.87222
0.496629	 2.85153
0.499158	 2.93435
0.500521	 2.99907
0.498654	 3.22726
0.498299	 3.04817
0.500323	 2.80402
0.500717	 2.90381
0.500043	 1.62397
0.500056	 1.59452
0.493686	 4.46463
0.498834	 4.19878
0.500008	 1.52015
0.495636	 4.42185
0.493941	 4.30973
0.500181	 6.66972
 0.49741	 2.85688
0.496921	 2.80723
0.498506	  2.9226
0.496661	 2.86621
0.496771	 2.92568
0.496506	  2.9252
0.498335	 2.84605
0.498782	 2.75883
 0.50025	 1.62586
 0.50006	 1.59422
0.500637	 4.29055
 0.49588	 4.27703
0.499982	  1.5151
0.502542	 4.41409
0.492262	 4.29046
0.500175	 5.90176
0.497457	 2.93141
0.498205	 2.93959
0.498162	 3.04936
0.496689	  2.8805
0.498421	 3.07225
 0.49727	 2.85325
0.498707	 2.77141
0.499757	 2.70863
0.500392	 1.62004
 0.49991	 1.59277
0.494317	 4.24456
0.491569	 4.38111
0.500038	 1.51906
0.497701	 4.49911
0.496153	  4.3037
0.500081	 5.60941
0.496608	 2.88171
0.498049	 2.97777
0.497018	 2.90418
0.496763	 2.94868
0.498401	 3.21581
