mean		sigma
0.500118	 1.63018
0.500168	 1.59733
0.499163	   5.567
0.497758	  5.6864
0.500186	 1.64743
0.497241	 5.77158
0.492883	 5.62263
0.499994	 7.10549
0.501576	 4.38301
0.499909	 4.11759
0.500079	 4.21805
0.499917	 4.23878
 0.50085	 4.20499
0.500006	 4.27862
0.500495	 4.13384
0.499942	 4.34183
0.499986	 1.67908
0.499984	  1.5399
0.490434	 5.75428
0.490848	 5.62577
0.499975	 1.51666
0.492267	 5.92249
0.494052	 5.70236
0.500239	 6.82805
0.499293	 4.24102
0.499557	 4.16457
0.500138	 4.19662
 0.49946	 4.11781
 0.49986	 4.15897
0.499981	 4.23841
0.499832	 4.15477
0.500057	 4.40664
0.499491	 1.69707
0.500041	 1.55716
0.497047	 5.15075
0.499376	 5.17807
0.499997	  1.5167
0.497213	 5.28333
 0.49988	 5.36557
0.500014	 6.13046
0.497959	    4.04
0.498843	 3.82213
0.498924	 3.77122
0.498735	 3.67709
0.497938	 3.81585
 0.49874	 3.67372
 0.50013	 3.59587
0.500211	 4.09076
0.500228	 1.62155
0.500127	 1.58396
0.503961	 4.63638
0.500785	 4.80976
0.500003	 1.51962
0.495378	 4.88242
0.501784	 4.64193
0.500133	 5.83029
0.498646	 3.36018
0.497209	 3.30277
0.497582	  3.4529
0.498854	 3.28819
0.499075	 3.43583
0.497832	 3.25265
0.500058	 3.10886
0.500235	 4.42496
0.499876	 1.63134
0.499943	 1.58564
0.495606	 4.56777
0.497082	 4.54329
 0.50002	 1.51539
0.497789	 4.83727
0.498085	 4.53303
0.499971	 5.84899
0.495871	 3.22207
0.498698	 3.32339
0.499248	 3.32847
0.500588	  3.1273
0.499716	 3.39104
0.500155	 3.25677
0.500022	 2.95109
0.500846	  3.1946
0.500071	 1.62501
0.500222	 1.58177
0.498173	 4.60724
0.499104	 4.70517
0.500003	 1.51716
0.501297	 4.67964
0.497292	  4.7463
0.499803	 5.65895
0.498842	 3.16915
0.496438	  3.0862
0.496556	 3.09882
0.497823	  3.0858
0.497024	 3.13922
0.497521	 3.08241
0.499895	 3.18099
0.499802	 4.40329
0.500149	 1.69656
0.499943	 1.55854
0.497963	 4.57763
 0.49832	 4.50996
0.499978	 1.51736
0.498627	 4.74182
0.497066	 4.60699
0.499941	 5.67558
0.496813	 3.13774
0.498055	 3.12587
0.496894	 3.12403
0.496577	 3.11717
0.497029	 3.25966
0.497631	 3.16348
0.499047	  3.0868
0.499758	 3.11633
0.499974	 1.62446
0.499954	 1.58607
 0.50196	 4.58682
0.500152	 4.49473
 0.49995	 1.51651
 0.49867	 4.75399
0.492617	 4.54221
0.499608	 6.36009
0.499359	  3.2129
0.498378	 3.24304
0.497351	  3.1664
0.499014	 3.15372
 0.49915	 3.12583
0.498475	  3.2324
0.500391	  2.9406
0.500414	 4.49426
 0.50011	  1.6255
0.499903	 1.58482
0.501652	 4.56058
 0.49719	 4.56864
0.500039	 1.51459
0.501384	 4.74001
 0.49569	   4.661
